url,product_id,name,price_eur,condition,condition_detail,category_path,author_or_director,description,specs_json,thumbnail_url,main_image_url,local_image_path
https://fr.shopping.rakuten.com/offer/shop/510428/Cauvin-Pierre-Tombal-T-11-La-Defense-Des-Os-Primes-Livre.html?sellerLogin=zenobie777,510428,Pierre Tombal Tome 11 - La Défense Des Os Primés,4.8,Occasion,,,Cauvin Raoul,"Présentation Pierre Tombal Tome 11  -  La Défense Des Os Primés   de Cauvin Raoul  Format Album
-
Livre BD tout public
Livre BD tout public
-
Cauvin Raoul
- 30/04/1994 - Album - Pierre Tombal
.                                                                                                                                                                                                       .
Auteur(s) :
Cauvin Raoul
-
Hardy
Editeur :
Editions Dupuis
Saga :
Pierre Tombal
Parution :
30/04/1994
Nombre de pages :
47
Nombre de livres :
1
Expédition :
315
Dimensions :
27.4 x 19.3 x 1.9
ISBN :
9782800120980
©
No
ti
ce établ
ie par DEC
ITR
E, li
brai
re",,,https://fr.shopping.rakuten.com/pictures/01999c9a-aa80-71ed-a948-234dda8345c2_L.jpg,images\510428.jpg
https://fr.shopping.rakuten.com/offer/shop/392617/Gotlib-Marcel-Rubrique-A-Brac-T-2-Livre.html?sellerLogin=zenobie777,392617,Rubrique A Brac -T2-,3.8,Occasion,,,Gotlib,"Présentation Rubrique A Brac  - T2 -    de Gotlib  Format Broché
-
Livre Comics
Livre Comics
-
Gotlib
- 30/04/1989 - Broché
.                                                                                                                                                                                                       .
Auteur(s) :
Gotlib
Editeur :
Pocket
Collection :
Bd
Parution :
30/04/1989
Nombre de livres :
1
Expédition :
140
ISBN :
9782266030052
©
No
ti
ce établ
ie par DEC
ITR
E, li
brai
re",,,https://fr.shopping.rakuten.com/pictures/0199dc2f-330e-7624-85e5-d1a94f7bb64f_L.jpg,images\392617.jpg
https://fr.shopping.rakuten.com/mfp/shop/5542262/cubitus-tome-13-chien-fidele-dupa?pid=514729&sellerLogin=zenobie777,5542262,Cubitus Tome 13 : Chien Fidele,6.8,Occasion,,zenobie777 > zenobie777 > Livres > BD et humour > BD > Cubitus Tome 13 : Chien Fidele,Dupa,"Présentation Cubitus Tome 13 : Chien Fidele   de Dupa  Format Album
-
Livre BD jeunesse
Livre BD jeunesse
-
Dupa
- 31/05/1996 - Album - Cubitus
.                                                                                                                                                                                                       .
Auteur(s) :
Dupa
Editeur :
Les Editions Du Lombard
Saga :
Cubitus
Parution :
31/05/1996
Nombre de livres :
1
Expédition :
355
Dimensions :
2.98 x 2.24 x 0.08
ISBN :
9782803605552
©
No
ti
ce établ
ie par DEC
ITR
E, li
brai
re",,,https://fr.shopping.rakuten.com/pictures/0199dc2c-2686-7271-a97f-aabdc82f24ff_L.jpg,images\5542262.jpg
https://fr.shopping.rakuten.com/mfp/shop/5236273/cubitus-tome-22-les-enquetes-de-l-inspecteur-cubitus-dupa?pid=514857&sellerLogin=zenobie777,5236273,Cubitus Tome 22 : Les Enquetes De L'inspecteur Cubitus,7.8,Occasion,,zenobie777 > zenobie777 > Livres > BD et humour > BD > Cubitus Tome 22 : Les Enquetes De L'inspecteur Cubitus,Dupa,"Présentation Cubitus Tome 22 : Les Enquetes De L'inspecteur Cubitus   de Dupa  Format Album
-
Livre BD jeunesse
Livre BD jeunesse
-
Dupa
- 01/06/1996 - Album - Cubitus
.                                                                                                                                                                                                       .
Auteur(s) :
Dupa
Editeur :
Les Editions Du Lombard
Saga :
Cubitus
Parution :
01/06/1996
Nombre de livres :
1
Expédition :
330
Dimensions :
2.98 x 2.25 x 0.08
ISBN :
9782803608003
©
No
ti
ce établ
ie par DEC
ITR
E, li
brai
re",,,https://fr.shopping.rakuten.com/pictures/0199d53e-dca4-7a52-a46a-fefc3add80c6_L.jpg,images\5236273.jpg
https://fr.shopping.rakuten.com/mfp/shop/8190764/The-Infinite-Loop-Tome-1-Leveil?pid=683479603&sellerLogin=zenobie777,8190764,The Infinite Loop - Tome 1 - L'éveil,9.8,Occasion,,zenobie777 > zenobie777 > Livres > BD et humour > BD > The Infinite Loop Tome 1 - L'éveil,,"Présentation The Infinite Loop  -  Tome 1  -  L'éveil   de   Format Album
-
Livre BD tout public
Livre BD tout public
-
26/08/2015 - Album - Langue : Français
.                                                                                                                                                                                                       .
Editeur :
Glénat Comics
Langue :
Français
Parution :
26/08/2015
Nombre de pages :
112
Nombre de livres :
1
Expédition :
610
Dimensions :
28.5 x 18.5 x 1.5
ISBN :
9782344009529
Résumé :
Teddy vit dans un futur lointain, un monde édulcoré et sans aspérité où il n'y a plus d'enjeux, plus de haine, et surtout... plus d'amour. Un monde en apparence apaisé et sans conflit et où les voyages spatio-temporels font partie du quotidien. Teddy y mène une existence parfaite, exerçant son travail de correcteur d'anomalies temporelles au sein d'une brigade gouvernementale. Sa vie se déroule sans accroc jusqu'à ce que l'une de ces anomalies prenne la forme d'une jeune femme. Teddy est alors confrontée à un choix terrible : osera-t-elle défier sa hiérarchie et sauver l'anomalie ou va-t-elle purement et simplement la supprimer ? Comment s'épanouir quand on vous empêche d'aimer librement ? C'est la question à laquelle tentent de répondre Pierrick Colinet et Elsa Charretier, couple d'auteurs français évoluant sur le marché américain, avec The Infinite Loop : une histoire humaniste où la S.F. est un moyen d'aborder des sujets plus délicats.
Biographie:
Pierrick Colinet est un scénariste de bande dessinée qui a publié son premier ouvrage en novembre 2013 chez Wanga Comics : Aeternum Vale, première collaboration avec sa complice Elsa Charretier. Début 2014, Terry Stillborn lui confie l'écriture d'un épisode de sa série montante, Le Garde républicain. The Infinite Loop (paru en avril aux Etats-Unis chez IDW) a été financé avec succès sur la plateforme de financement participatif Ulule. Pierrick travaille actuellement au développement de nouveaux projets chez IDW. ---- Elsa Charretier est une jeune dessinatrice de comics française. Elle débute sur le marché américain chez Image Comics en signant un épisode de COWL avant d'enchainer avec sa propre mini-série chez IDW : The Infinite Loop. Elle a depuis travaillé sur Starfire, DC Bombshells et Harley Quinn pour DC Comics et rejoindra en 2017 l'écurie Marvel sur la nouvelle série The Unstoppable Wasp. Dans le même temps, elle collabore avec George R. R. Martin sur Windhaven, un graphic novel prévu pour 2018.
Lire un extrait
×
Styles",,,https://fr.shopping.rakuten.com/pictures/019963b2-f685-7b1c-8fbc-6ba1ce037973_L.jpg,images\8190764.jpg
https://fr.shopping.rakuten.com/offer/shop/74769101/Jean-Michel-Charlier-L-ecole-Des-Aigles-Livre.html?sellerLogin=zenobie777,74769101,Tanguy Et Laverdure,45.0,Occasion,,zenobie777 > zenobie777 > Livres > BD et humour > BD,"charlier, jean michel","Présentation Tanguy Et Laverdure    de charlier, jean michel  Format Cartonné
-
Livre BD tout public
Livre BD tout public
-
Charlier, Jean Michel
- 31/12/1966 - Cartonné - Tanguy et Laverdure - Langue : Français
.                                                                                                                                                                                                       .
Auteur(s) :
charlier, jean michel
Editeur :
Dargaud
Saga :
Tanguy et Laverdure
Collection :
TANGUY ET LAVERDURE
Langue :
Français
Parution :
31/12/1966
Format :
Petit, de 0 à 350g
Nombre de pages :
48",,,https://fr.shopping.rakuten.com/pictures/0199d94c-b3df-75c8-986d-a830978749eb_L.jpg,images\74769101.jpg
https://fr.shopping.rakuten.com/offer/shop/1578277709/the-wicked-the-divine-tome-1.html?sellerLogin=zenobie777,1578277709,The Wicked + The Divine Tome 1 - Faust Départ,24.5,Occasion,,,,"Présentation The Wicked + The Divine Tome 1  -  Faust Départ    Format Album
-
Livre Comics
Livre Comics
-
02/11/2016 - Album
.                                                                                                                                                                                                       .
Editeur :
Glénat Comics
Parution :
02/11/2016
Nombre de pages :
160
Nombre de livres :
1
Expédition :
964
Dimensions :
30.2 x 19.9 x 2
ISBN :
9782344019160
Résumé :
Tous les 90 ans ou presque, douze dieux se réincarnent dans le corps de jeunes adultes. Ils sont charismatiques et brillants. Ils se tiennent devant des foules immenses, qu'ils emmènent dans l'extase au travers de langues inconnues. La rumeur veut qu'ils soient capables de miracles. Ils sauvent des vies, que ce soit métaphorique ou bien concret. Ils sont aimés. Ils sont détestés. Dans moins de deux ans, ils seront tous morts... Prenant place dans un XXIe siècle où les dieux sont des pop stars ressemblant étrangement aux icones de notre époque, The Wicked + The Divine forme une métaphore fascinante de la jeunesse d'aujourd'hui et de la gloire éphémère érigée en valeur suprême de notre société moderne. Un comics de super-héros pour les gens qui aiment autant Bowie que Batman.Véritable phénomène critique et public de la scène comics indépendante, la série, créée par le duo à l'origine du plébiscité Young Avengers, a été nommée plusieurs fois aux Eisner Awards et va être prochainement adaptée en série TV. The Wicked + The Divine est une ¿uvre véritablement à part dans le monde du comics que cette édition collector, enrichie de bonus graphiques inédits, vous permettra d'apprécier de la meilleure des manières.
Biographie:
Scénariste britannique, ex journaliste musique et jeux vidéo, Kieron Gillen est surtout connu pour avoir créé Phonogram. Il a également travaillé sur de nombreuses série chez Marvel, notamment Journey into Mystery et Uncanny X-Men. Il écrit actuellement la série Star Wars : Darth Vader. ---- Jamie McKelvie est un dessinateur britannique. Il a principalement travaillé pour Marvel sur des licences comme Invicible Iron Man, Secret Avengers, ou Young Avengers avec Kieron Gillen. Chez Image Comics, avec le même scénariste, il a auparavant publié Phonogram. ---- Matthew Wilson colorise des comics depuis 2003, date à laquelle il entre aux Zylonol Studios. Après quelques années en studio, il devient le coloriste attitré de séries comme : Phonogram, Young Avengers, Thor, Daredevil, Wonder Woman, Swamp Thing, Paper Girls et The Wicked + The Divine. En 2015, il est nommé aux Eisner Awards et aux Harvey Awards.
©
No
ti
ce établ
ie par DEC
ITR
E, li
brai
re",,,https://fr.shopping.rakuten.com/pictures/019963b2-ea5c-7b7e-aecb-c5a892485384_L.jpg,images\1578277709.jpg
https://fr.shopping.rakuten.com/mfp/shop/48647/asterix-le-gaulois-morris-goscinny?pid=7647651&sellerLogin=zenobie777,48647,Asterix Le Gaulois,120.0,Occasion,,zenobie777 > zenobie777 > Livres > BD et humour > BD > Astérix Le Gaulois,GOSCINNY et UDERZO,"Présentation Asterix Le Gaulois   de GOSCINNY et UDERZO
-
Livre BD tout public
Livre BD tout public
-
Goscinny Et Uderzo
- 01/01/1961 - Non Precisé - Astérix - Langue : Français
.                                                                                                                                                                                                       .
Auteur(s) :
GOSCINNY et UDERZO
Editeur :
Collection Pilote
Saga :
Astérix
Langue :
Français
Parution :
01/01/1961
Format :
Moyen, de 350g à 1kg",,,https://fr.shopping.rakuten.com/pictures/0199d84c-00d4-76fb-8c59-372768d8b569_L.jpg,images\48647.jpg
https://fr.shopping.rakuten.com/mfp/shop/49122/rubrique-a-brac-tome-1-gotlib?pid=392074&sellerLogin=zenobie777,49122,Rubrique-À-Brac Tome 1,9.8,Occasion,,zenobie777 > zenobie777 > Livres > BD et humour > Rubrique-À-Brac Tome 1,Gotlib,"Présentation Rubrique - À - Brac Tome 1   de Gotlib  Format Broché
-
Livre Comics
Livre Comics
-
Gotlib
- 31/12/1988 - Broché - Rubrique-à-Brac
.                                                                                                                                                                                                       .
Auteur(s) :
Gotlib
Editeur :
Pocket
Saga :
Rubrique-à-Brac
Collection :
pocket BD
Parution :
31/12/1988
Format :
Petit, de 0 à 350g
Nombre de livres :
1
Expédition :
135
ISBN :
9782266022224
©
No
ti
ce établ
ie par DEC
ITR
E, li
brai
re",,,https://fr.shopping.rakuten.com/pictures/0199dc70-43e8-76fb-a5f3-39af5b4de3f1_L.jpg,images\49122.jpg
https://fr.shopping.rakuten.com/offer/shop/877548540/tintin-et-les-oranges-bleues-de-d-apres-herge.html?sellerLogin=zenobie777,877548540,Tintin Et Les Oranges Bleues,38.9,Occasion,,zenobie777 > zenobie777 > Livres > BD et humour > BD,d'après Hergé,"Présentation Tintin Et Les Oranges Bleues    Format Cartonné
-
Livre BD tout public
Livre BD tout public
-
D'après Hergé
- 31/12/1964 - Cartonné - Tintin - Langue : Français
.                                                                                                                                                                                                       .
Auteur(s) :
d'après Hergé
-
texte d'André Barret
Editeur :
Casterman
Saga :
Tintin
Collection :
Tintin
Langue :
Français
Parution :
31/12/1964
Format :
Moyen, de 350g à 1kg
Nombre de pages :
48",,,https://fr.shopping.rakuten.com/pictures/0199aa28-efdb-7fd0-a050-00d11535d857_L.jpg,images\877548540.jpg
